9.9255	12.4114357	12.409291	12.2194495	12.2173048	
9.930414	12.4121083	12.409291	12.2201221	12.2173048	
9.940405	12.4142231	12.4180176	12.2222369	12.2260314	
9.950531	12.4169887	12.4267443	12.2250025	12.2260314	
9.960671	12.4203764	12.4267443	12.2283901	12.2260314	
9.970866	12.4244065	12.4354709	12.2324202	12.2260314	
9.980993	12.4290223	12.4354709	12.2370361	12.2260314	
9.991122	12.434255	12.4441976	12.2422688	12.2260314	
10.00132	12.4401521	12.4441976	12.2481658	12.2260314	
10.01146	12.4466252	12.4441976	12.254639	12.2260314	
10.02202	12.4540532	12.4529242	12.262067	12.2260314	
10.0325	12.462085	12.4529242	12.2700988	12.2347581	
10.04271	12.4705167	12.4616509	12.2785305	12.2347581	
10.05279	12.4794556	12.4616509	12.2874694	12.2347581	
10.06297	12.4891032	12.4703775	12.297117	12.2347581	
10.07315	12.4993811	12.4703775	12.3073949	12.2434847	
10.0833	12.5102317	12.4791042	12.3182454	12.2522113	
10.09344	12.5217043	12.4878308	12.3297181	12.260938	
10.10365	12.5338667	12.4878308	12.3418805	12.2696646	
10.11377	12.5465488	12.4965574	12.3545625	12.2871179	
10.12388	12.5598221	12.5140107	12.3678358	12.2958446	
10.13415	12.5739503	12.5140107	12.3819641	12.3220245	
10.14431	12.5885406	12.531464	12.3965544	12.3394778	
10.15448	12.6037599	12.5401907	12.4117737	12.3569311	
10.16458	12.619484	12.5489173	12.4274978	12.3743844	
10.17471	12.6358847	12.5663706	12.4438985	12.4005643	
10.18491	12.6530222	12.5838239	12.461036	12.4180176	
10.19501	12.6705846	12.5925506	12.4785984	12.4354709	
10.20518	12.6889021	12.6100038	12.4969159	12.4529242	
10.21535	12.7078363	12.6274571	12.5158501	12.4616509	
10.22549	12.7273324	12.6449104	12.5353462	12.4791042	
10.23613	12.7485059	12.6623637	12.5565197	12.4965574	
10.24617	12.7690379	12.6885437	12.5770517	12.5140107	
10.2563	12.7904023	12.705997	12.5984161	12.531464	
10.26651	12.8125323	12.7321769	12.6205461	12.5489173	
10.27657	12.8349619	12.7583568	12.6429757	12.5663706	
10.28678	12.8583633	12.7758101	12.6663771	12.5838239	
10.29689	12.8821441	12.8107167	12.6901579	12.6100038	
10.30703	12.9065736	12.8368966	12.7145874	12.6361838	
10.3173	12.9320034	12.8718032	12.7400172	12.6623637	
10.32739	12.9575758	12.8979832	12.7655896	12.6885437	
10.33767	12.9847433	12.9328898	12.7927571	12.7234502	
10.34783	13.0112549	12.9677963	12.8192687	12.7583568	
10.35795	13.0387487	13.0027029	12.8467624	12.7932634	
10.3681	13.0669541	13.0288829	12.8749679	12.8194434	
10.37819	13.0956138	13.0637895	12.9036276	12.8543499	
10.38854	13.1261694	13.0899694	12.9341832	12.8892565	
10.39859	13.1554981	13.124876	12.9635119	12.9241631	
10.40995	13.1904012	13.1597826	12.998415	12.9590697	
10.42839	13.2482273	13.2208691	13.0562411	13.0288829	
10.433	13.2627457	13.2295957	13.0707595	13.0463362	
10.44317	13.2955822	13.2645023	13.103596	13.0812427	
10.45329	13.3288533	13.2994089	13.1368671	13.1161493	
10.46342	13.3628241	13.3343155	13.1708379	13.1597826	
10.47357	13.3974222	13.3692221	13.205436	13.1946891	
10.48371	13.4326447	13.4041287	13.2406584	13.2295957	
10.49389	13.468615	13.4390352	13.2766288	13.2645023	
10.50406	13.5051555	13.4826685	13.3131693	13.3081355	
10.51421	13.5422599	13.5175751	13.3502737	13.3517688	
10.52433	13.5798759	13.5612083	13.3878897	13.3866754	
10.53453	13.6184124	13.5961149	13.4264262	13.4215819	
10.54474	13.6576049	13.6310215	13.4656186	13.4564885	
10.5552	13.6984013	13.6746547	13.5064151	13.4913951	
10.56537	13.7387056	13.7095613	13.5467194	13.5350283	
10.57551	13.7794826	13.7531945	13.5874964	13.5699349	
10.58587	13.8218451	13.7881011	13.6298589	13.6048415	
10.59583	13.8631067	13.8317343	13.6711205	13.6484748	
10.60596	13.9057319	13.8753676	13.7137456	13.6833813	
10.61614	13.9491433	13.9102741	13.7571571	13.7182879	
10.62626	13.9929416	13.9539074	13.8009554	13.7619212	
10.63784	14.0439765	13.9975406	13.8519903	13.7968277	
10.64684	14.0839512	14.0411738	13.891965	13.840461	
10.6568	14.1288503	14.0848071	13.936864	13.8840942	
10.66694	14.1752062	14.1371669	13.98322	13.9277274	
10.67705	14.2220279	14.1808002	14.0300417	13.9800873	
10.68726	14.2700081	14.2244334	14.0780219	14.0324472	
10.69748	14.3185571	14.2767933	14.1265709	14.0760804	
10.70757	14.3671525	14.3291532	14.1751663	14.1371669	
10.71773	14.4166819	14.3727864	14.2246956	14.1895268	
10.72797	14.467298	14.4251463	14.2753117	14.2418867	
10.73935	14.5243149	14.4775061	14.3323287	14.2942466	
10.74823	14.5691676	14.529866	14.3771814	14.3466065	
10.75863	14.6226453	14.5822259	14.4306591	14.3989663	
10.76848	14.6734912	14.6433124	14.481505	14.4600529	
10.77878	14.7274637	14.6956723	14.5354775	14.5211394	
10.7892	14.782763	14.7480322	14.5907768	14.5734993	
10.79896	14.8350801	14.8003921	14.6430939	14.6258591	
10.80918	14.8905649	14.8527519	14.6985787	14.678219	
10.81925	14.945785	14.9051118	14.7537987	14.7305789	
10.82939	15.0020415	14.9661983	14.8100552	14.7916654	
10.84084	15.0664071	15.0272849	14.8744209	14.8440253	
10.84978	15.1170416	15.0796447	14.9250554	14.9051118	
10.85993	15.1751914	15.1494579	14.9832052	14.9661983	
10.87008	15.2339415	15.2105444	15.0419553	15.0272849	
10.88018	15.2930122	15.271631	15.101026	15.0796447	
10.89066	15.3550368	15.3414441	15.1630506	15.1407313	
10.90045	15.4134931	15.4025306	15.2215068	15.2018178	
10.91063	15.4752059	15.4636172	15.2832197	15.2629043	
10.92076	15.5366554	15.5247037	15.3446692	15.3239908	
10.93089	15.5989836	15.5857902	15.4069973	15.393804	
10.94234	15.670382	15.6556034	15.4783957	15.4548905	
10.95128	15.7264218	15.7079633	15.5344356	15.5072504	
10.96148	15.7910544	15.7777764	15.5990682	15.5683369	
10.97162	15.8559343	15.838863	15.6639481	15.6381501	
10.98174	15.9213391	15.8999495	15.7293529	15.6992366	
10.99211	15.9890125	15.9697627	15.7970263	15.7603231	
11.00223	16.055569	16.0308492	15.8635828	15.8301363	
11.01238	16.1230554	16.0919357	15.9310692	15.8912228	
11.02253	16.1912831	16.1617489	15.9992969	15.9523094	
11.03268	16.2597342	16.231562	16.067748	16.0221225	
11.04383	16.336073	16.2926486	16.1440867	16.0919357	
11.05307	16.3995998	16.3624617	16.2076136	16.1617489	
11.06321	16.4700579	16.4322749	16.2780717	16.231562	
11.07343	16.5417151	16.5020881	16.3497288	16.3013752	
11.08349	16.6128316	16.5719012	16.4208453	16.3711884	
11.09368	16.6855446	16.6417144	16.4935583	16.4497282	
11.10386	16.7587719	16.7202542	16.5667857	16.5195414	
11.11399	16.8322538	16.7900674	16.6402675	16.5980812	
11.12413	16.9063735	16.8598806	16.7143873	16.676621	
11.13427	16.9812289	16.9384204	16.7892426	16.7551608	
11.14534	17.0636505	17.0082336	16.8716643	16.824974	
11.15474	17.1341074	17.0867734	16.9421212	16.9035138	
11.1648	17.2101464	17.1653132	17.0181602	16.9820536	
11.17498	17.2877256	17.243853	17.0957393	17.0605934	
11.18516	17.3658878	17.3223928	17.1739016	17.1391333	
