4.362873	0.150229349	0.148352986	-0.01557693	-0.0174532925	
4.368883	0.151072569	0.148352986	-0.0147337099	-0.0174532925	
4.378953	0.153220564	0.148352986	-0.0125857148	-0.0174532925	
4.389052	0.155986709	0.148352986	-0.0098195697	-0.0174532925	
4.399257	0.159411148	0.157079633	-0.00639513141	-0.0174532925	
4.409413	0.163434812	0.157079633	-0.00237146675	-0.0174532925	
4.419536	0.168059554	0.157079633	0.00225327505	-0.0174532925	
4.429695	0.173320342	0.157079633	0.00751406272	-0.0174532925	
4.439878	0.179220234	0.157079633	0.0134139555	-0.0174532925	
4.449964	0.18566894	0.165806279	0.0198626614	-0.0174532925	
4.460179	0.19282857	0.165806279	0.0270222911	-0.0174532925	
4.4704	0.200628556	0.174532925	0.0348222773	-0.0174532925	
4.480529	0.208954905	0.174532925	0.0431486256	-0.0174532925	
4.490644	0.217891719	0.183259571	0.0520854405	-0.00872664626	
4.500803	0.227487982	0.191986218	0.0616817031	-0.00872664626	
4.5109	0.237640977	0.200712864	0.071834698	-0.00872664626	
4.521135	0.248560258	0.20943951	0.0827539793	0	
4.531258	0.259966628	0.20943951	0.0941603489	0.00872664626	
4.54138	0.27198992	0.226892803	0.106183641	0.0261799388	
4.551554	0.284701535	0.235619449	0.118895256	0.034906585	
4.56184	0.29819438	0.244346095	0.132388101	0.0610865238	
4.571878	0.311955229	0.253072742	0.14614895	0.0785398163	
4.581975	0.326402945	0.261799388	0.160596666	0.104719755	
4.59214	0.341572716	0.27925268	0.175766437	0.122173048	
4.602341	0.357429671	0.287979327	0.191623392	0.148352986	
4.612464	0.373771437	0.305432619	0.207965159	0.174532925	
4.630525	0.405321736	0.331612558	0.239515457	0.191986218	
4.635028	0.41311488	0.34906585	0.247308601	0.218166156	
4.645186	0.431511864	0.375245789	0.265705585	0.244346095	
4.655327	0.450494706	0.401425728	0.284688427	0.270526034	
4.666874	0.472974408	0.427605667	0.307168129	0.287979327	
4.675673	0.490466168	0.453785606	0.324659889	0.314159265	
4.685813	0.51129789	0.479965544	0.345491611	0.340339204	
4.69597	0.53278613	0.506145483	0.366979851	0.357792497	
