0.8435646	219.529137	219.527513	219.546591	219.544967	
0.8537103	219.53088	219.527513	219.548334	219.544967	
0.8638199	219.533229	219.527513	219.550682	219.544967	
0.8739566	219.536203	219.527513	219.553657	219.544967	
0.8840802	219.539787	219.527513	219.55724	219.544967	
0.8943509	219.54406	219.527513	219.561513	219.544967	
0.9044396	219.548863	219.527513	219.566316	219.544967	
0.9145432	219.55429	219.527513	219.571743	219.544967	
0.9247479	219.560391	219.53624	219.577844	219.544967	
0.9348415	219.567041	219.53624	219.584494	219.544967	
0.9451082	219.574438	219.544967	219.591891	219.544967	
0.9551929	219.582307	219.544967	219.59976	219.544967	
0.9654195	219.590924	219.553693	219.608378	219.544967	
0.9777531	219.602309	219.56242	219.619763	219.544967	
0.9859758	219.610198	219.56242	219.627651	219.544967	
0.9957715	219.620218	219.579873	219.637671	219.544967	
1.005995	219.631317	219.579873	219.64877	219.553693	
1.016086	219.642881	219.597326	219.660334	219.56242	
1.026231	219.655123	219.61478	219.672577	219.579873	
1.036373	219.667987	219.623506	219.68544	219.5886	
1.054855	219.693939	219.64096	219.711392	219.61478	
1.059429	219.700329	219.658413	219.717782	219.64096	
1.069615	219.715231	219.675866	219.732684	219.66714	
1.079737	219.730694	219.69332	219.748147	219.69332	
1.089928	219.746895	219.702046	219.764349	219.7195	
1.100061	219.763611	219.7195	219.781064	219.754406	
1.110232	219.781012	219.736953	219.798466	219.780586	
1.120403	219.799036	219.754406	219.81649	219.806766	
1.130514	219.817564	219.771859	219.835017	219.832946	
1.140736	219.83693	219.789313	219.854384	219.859126	
1.150889	219.856787	219.806766	219.874241	219.876579	
1.171385	219.900009	219.859126	219.917462	219.920212	
1.175971	219.909577	219.867853	219.92703	219.928939	
1.186168	219.931689	219.894032	219.949143	219.955119	
1.196277	219.95419	219.920212	219.971643	219.972572	
1.206448	219.977472	219.946392	219.994925	219.998752	
1.216554	220.001209	219.981299	220.018663	220.024932	
1.234744	220.046371	220.016206	220.063825	220.042385	
1.239358	220.057749	220.059839	220.075202	220.077292	
1.2496	220.083843	220.094745	220.101296	220.103472	
1.259732	220.110264	220.129652	220.127718	220.129652	
1.269986	220.137644	220.155832	220.155097	220.155832	
1.280051	220.165112	220.190738	220.182565	220.190738	
1.290187	220.193407	220.225645	220.21086	220.208192	
1.300399	220.222534	220.243098	220.239987	220.243098	
1.310501	220.251944	220.278005	220.269397	220.269278	
1.320671	220.282189	220.295458	220.299643	220.295458	
1.330834	220.313034	220.321638	220.330487	220.312911	
1.341058	220.344689	220.347818	220.362142	220.347818	
1.351614	220.378071	220.365271	220.395524	220.373998	
1.361427	220.409622	220.391451	220.427075	220.400178	
1.3716	220.442978	220.417631	220.460432	220.435085	
1.381759	220.476915	220.452538	220.494368	220.469991	
1.391906	220.511425	220.478718	220.528879	220.504898	
1.402069	220.546614	220.504898	220.564067	220.539804	
1.412215	220.582357	220.539804	220.59981	220.574711	
1.422427	220.618957	220.574711	220.63641	220.618344	
1.432545	220.655824	220.618344	220.673277	220.653251	
1.442668	220.693339	220.653251	220.710792	220.696884	
1.452945	220.732097	220.696884	220.749551	220.73179	
1.463071	220.770825	220.73179	220.788278	220.766697	
1.473207	220.810254	220.775424	220.827707	220.801604	
1.483344	220.850408	220.819057	220.867862	220.83651	
1.49351	220.891069	220.86269	220.908522	220.880143	
1.503694	220.932524	220.906323	220.949978	220.923777	
1.513802	220.974285	220.949957	220.991738	220.96741	
1.524117	221.017559	220.99359	221.035012	221.011043	
1.534372	221.06121	221.04595	221.078663	221.054676	
1.544617	221.105775	221.089583	221.123228	221.107036	
1.554788	221.149999	221.141943	221.167452	221.15067	
1.564801	221.19441	221.185576	221.211863	221.203029	
1.574928	221.239968	221.237936	221.257421	221.246663	
1.585083	221.286276	221.290296	221.303729	221.299023	
1.595346	221.3339	221.333929	221.351354	221.351382	
1.605455	221.381054	221.386289	221.398507	221.403742	
1.615598	221.429169	221.429922	221.446622	221.456102	
1.625717	221.477779	221.482282	221.495232	221.508462	
1.635838	221.526998	221.534642	221.544451	221.560822	
1.646128	221.57771	221.578275	221.595163	221.613182	
1.656533	221.629652	221.621908	221.647105	221.656815	
1.666342	221.679114	221.674268	221.696567	221.709175	
1.676543	221.731236	221.726628	221.748689	221.761535	
1.686698	221.783746	221.778988	221.801199	221.813895	
1.705162	221.881724	221.822621	221.899177	221.866255	
1.709687	221.905654	221.892434	221.923108	221.927341	
1.719889	221.960419	221.944794	221.977872	221.988428	
1.730031	222.015482	221.997154	222.032936	222.032061	
1.740811	222.074761	222.058241	222.092215	222.093147	
1.750892	222.130748	222.110601	222.148201	222.145507	
1.761082	222.187983	222.16296	222.205436	222.197867	
1.771209	222.245472	222.224047	222.262925	222.258954	
1.781386	222.30388	222.276407	222.321333	222.311313	
1.791584	222.362974	222.337493	222.380427	222.3724	
1.801738	222.422518	222.39858	222.439972	222.42476	
1.811892	222.482616	222.45094	222.500069	222.47712	
1.822134	222.543903	222.512026	222.561356	222.538206	
1.832194	222.604679	222.573113	222.622132	222.599293	
1.842317	222.666464	222.634199	222.683917	222.660379	
1.852565	222.729652	222.695286	222.747105	222.721466	
1.862766	222.793192	222.765099	222.810646	222.791279	
1.87284	222.856484	222.826186	222.873937	222.852366	
1.882997	222.920963	222.895999	222.938416	222.913452	
1.893136	222.985944	222.965812	223.003398	222.983265	
1.903325	223.051864	223.026898	223.069317	223.053078	
1.91346	223.118049	223.096712	223.135502	223.122892	
1.923635	223.185138	223.166525	223.202591	223.192705	
1.933803	223.25276	223.236338	223.270213	223.262518	
1.943911	223.320601	223.297425	223.338054	223.332331	
1.954357	223.391397	223.375964	223.40885	223.402144	
1.964625	223.461662	223.445777	223.479115	223.471957	
1.975039	223.534897	223.515591	223.55235	223.541771	
1.984831	223.601621	223.585404	223.619074	223.611584	
1.994981	223.672883	223.655217	223.690337	223.681397	
2.005118	223.744642	223.733757	223.762095	223.75121	
2.015304	223.817386	223.80357	223.834839	223.821023	
2.02549	223.890738	223.873383	223.908191	223.899563	
2.035628	223.964374	223.951923	223.981827	223.969376	
2.045737	224.038404	224.030463	224.055857	224.047916	
2.056038	224.114528	224.100276	224.131981	224.117729	
2.066129	224.189668	224.178816	224.207121	224.196269	
2.076239	224.265517	224.257356	224.282971	224.266082	
2.086451	224.342799	224.327169	224.360253	224.344622	
2.096521	224.419641	224.405709	224.437095	224.423162	
2.107038	224.500572	224.484248	224.518025	224.501702	
2.116981	224.575861	224.562788	224.593314	224.580242	
2.127011	224.651227	224.641328	224.66868	224.658781	
2.145172	224.785412	224.719868	224.802865	224.737321	
2.149694	224.818805	224.815861	224.836258	224.842041	
2.160496	224.897925	224.894401	224.915379	224.920581	
2.17006	224.967364	224.972941	224.984818	224.999121	
2.180207	225.040465	225.05148	225.057918	225.086387	
2.190432	225.113523	225.13002	225.130976	225.164927	
2.200504	225.184893	225.20856	225.202346	225.252193	
2.21069	225.256477	225.2871	225.273931	225.330733	
2.220844	225.327236	225.36564	225.34469	225.409273	
2.231005	225.397442	225.444179	225.414895	225.479086	
2.241137	225.466823	225.513993	225.484276	225.557626	
2.256871	225.572957	225.627439	225.59041	225.671072	
2.266914	225.640229	225.697252	225.657682	225.740885	
2.277002	225.707203	225.767065	225.724656	225.810699	
2.287165	225.77409	225.836879	225.791544	225.871785	
2.297253	225.839869	225.897965	225.857322	225.941598	
